Order_ID,Timestamp,Locker_ID,Pickup_Delay_hr
ORD044210,2025-09-21 09:01,PL014,45.2
ORD044211,2025-09-18 07:11,PL124,25.7
ORD044212,2025-09-20 14:04,PL158,65
ORD044213,2025-09-15 11:17,PL156,29.2
ORD044214,2025-09-19 14:41,PL032,40.4
ORD044215,2025-09-19 14:16,PL005,23.8
ORD044216,2025-09-21 14:40,PL158,22.4
ORD044217,2025-09-20 19:15,PL031,65.1
ORD044218,2025-09-17 19:29,PL064,58.8
ORD044219,2025-09-16 12:52,PL152,34.9
ORD044220,2025-09-21 22:04,PL155,4.4
ORD044221,2025-09-15 11:55,PL047,55.2
ORD044222,2025-09-21 21:44,PL088,22.2
ORD044223,2025-09-15 13:00,PL053,44.1
ORD044224,2025-09-19 08:23,PL008,69.4
ORD044225,2025-09-21 21:32,PL006,25.7
ORD044226,2025-09-18 08:40,PL011,46.5
ORD044227,2025-09-20 15:15,PL075,9.5
ORD044228,2025-09-15 06:16,PL155,70.1
ORD044229,2025-09-15 07:03,PL161,26.5
ORD044230,2025-09-18 08:12,PL142,16.4
ORD044231,2025-09-18 16:16,PL052,51.8
ORD044232,2025-09-19 19:38,PL132,7.4
ORD044233,2025-09-20 14:23,PL106,35.9
ORD044234,2025-09-18 19:41,PL082,56.3
ORD044235,2025-09-18 15:50,PL119,36.6
ORD044236,2025-09-17 22:05,PL167,66.3
ORD044237,2025-09-20 17:28,PL060,69.2
ORD044238,2025-09-15 21:44,PL067,38.7
ORD044239,2025-09-15 18:05,PL103,13
ORD044240,2025-09-19 10:39,PL155,53
ORD044241,2025-09-15 06:20,PL012,10.2
ORD044242,2025-09-18 07:51,PL046,22.2
ORD044243,2025-09-18 15:35,PL098,42.3
ORD044244,2025-09-21 20:46,PL060,51.7
ORD044245,2025-09-15 09:27,PL020,46.4
ORD044246,2025-09-17 08:18,PL159,41
ORD044247,2025-09-19 20:23,PL005,36
ORD044248,2025-09-15 18:40,PL044,57.9
ORD044249,2025-09-21 11:17,PL072,29.2
ORD044250,2025-09-16 16:49,PL106,37
ORD044251,2025-09-15 16:58,PL165,27.5
ORD044252,2025-09-20 06:35,PL005,57.9
ORD044253,2025-09-18 22:05,PL002,45.1
ORD044254,2025-09-17 13:06,PL042,32.1
ORD044255,2025-09-16 10:37,PL137,57.8
ORD044256,2025-09-15 07:39,PL099,67.4
ORD044257,2025-09-19 10:23,PL180,11.6
ORD044258,2025-09-17 11:43,PL128,53.2
ORD044259,2025-09-21 16:36,PL153,35
ORD044260,2025-09-16 20:48,PL072,5.5
ORD044261,2025-09-16 09:01,PL029,16.7
ORD044262,2025-09-15 06:33,PL107,68.2
ORD044263,2025-09-20 09:22,PL159,6.3
ORD044264,2025-09-16 20:10,PL015,64.2
ORD044265,2025-09-18 21:33,PL146,30.8
ORD044266,2025-09-18 18:04,PL068,52.8
ORD044267,2025-09-17 13:07,PL167,28
ORD044268,2025-09-15 06:30,PL096,52.4
ORD044269,2025-09-17 07:39,PL011,12.1
ORD044270,2025-09-20 22:46,PL090,21.4
ORD044271,2025-09-17 14:09,PL129,7.7
ORD044272,2025-09-20 19:06,PL067,11.7
ORD044273,2025-09-15 20:30,PL128,37.2
ORD044274,2025-09-18 14:08,PL084,27.2
ORD044275,2025-09-19 16:20,PL011,52.5
ORD044276,2025-09-19 11:44,PL069,1.2
ORD044277,2025-09-15 10:52,PL137,59.2
ORD044278,2025-09-16 10:37,PL129,49.5
ORD044279,2025-09-16 15:54,PL171,60.1
ORD044280,2025-09-20 15:16,PL147,4.8
ORD044281,2025-09-18 06:35,PL177,10.8
ORD044282,2025-09-19 20:04,PL107,16.7
ORD044283,2025-09-18 11:13,PL046,35.3
ORD044284,2025-09-17 15:27,PL074,26.7
ORD044285,2025-09-18 15:35,PL160,15.6
ORD044286,2025-09-21 11:23,PL006,7.4
ORD044287,2025-09-20 12:51,PL167,52.5
ORD044288,2025-09-20 10:49,PL113,18.2
ORD044289,2025-09-21 08:47,PL145,64.3
ORD044290,2025-09-21 19:02,PL007,50.3
ORD044291,2025-09-16 07:26,PL062,57.1
ORD044292,2025-09-19 11:27,PL105,44.8
ORD044293,2025-09-15 08:06,PL157,50.2
ORD044294,2025-09-17 16:52,PL130,32.1
ORD044295,2025-09-16 11:59,PL173,59.4
ORD044296,2025-09-20 16:48,PL004,29.2
ORD044297,2025-09-17 12:12,PL010,23.5
ORD044298,2025-09-16 07:43,PL135,28.1
ORD044299,2025-09-19 11:44,PL052,11.8
ORD044300,2025-09-16 19:56,PL061,17.8
ORD044301,2025-09-18 18:21,PL023,55.6
ORD044302,2025-09-16 22:14,PL106,27.4
ORD044303,2025-09-15 18:56,PL022,50
ORD044304,2025-09-19 06:31,PL073,25
ORD044305,2025-09-20 19:18,PL023,3.4
ORD044306,2025-09-17 12:53,PL063,64.8
ORD044307,2025-09-17 21:48,PL114,30.8
ORD044308,2025-09-17 16:46,PL081,21.1
ORD044309,2025-09-19 11:55,PL132,4.9
ORD044310,2025-09-18 22:21,PL041,51.7
ORD044311,2025-09-18 18:33,PL087,33
ORD044312,2025-09-19 19:26,PL015,47.6
ORD044313,2025-09-16 07:01,PL053,31.2
ORD044314,2025-09-16 09:53,PL087,36.4
ORD044315,2025-09-16 08:09,PL053,7.5
ORD044316,2025-09-21 16:42,PL134,34.9
ORD044317,2025-09-19 18:43,PL156,67.8
ORD044318,2025-09-16 22:17,PL044,39.6
ORD044319,2025-09-15 08:20,PL108,27.8
ORD044320,2025-09-17 09:19,PL089,55.8
ORD044321,2025-09-17 06:32,PL103,9.7
ORD044322,2025-09-21 20:34,PL039,49.9
ORD044323,2025-09-18 16:51,PL073,35.2
ORD044324,2025-09-17 20:12,PL075,15.4
ORD044325,2025-09-20 16:12,PL097,51.1
ORD044326,2025-09-17 18:29,PL082,38.1
ORD044327,2025-09-16 20:23,PL153,25.5
ORD044328,2025-09-16 15:55,PL170,67.5
ORD044329,2025-09-15 15:54,PL141,13.6
ORD044330,2025-09-18 19:37,PL156,9.1
ORD044331,2025-09-16 08:36,PL051,54.1
ORD044332,2025-09-17 08:32,PL025,36.1
ORD044333,2025-09-19 13:48,PL026,25.8
ORD044334,2025-09-16 12:30,PL079,3.7
ORD044335,2025-09-15 14:24,PL025,48.5
ORD044336,2025-09-16 06:59,PL023,9.4
ORD044337,2025-09-20 11:31,PL041,46.6
ORD044338,2025-09-15 16:00,PL116,19.1
ORD044339,2025-09-20 18:12,PL114,42.2
ORD044340,2025-09-20 12:12,PL011,27.8
ORD044341,2025-09-17 11:50,PL026,42.9
ORD044342,2025-09-19 06:29,PL110,68.9
ORD044343,2025-09-19 09:11,PL045,44.6
ORD044344,2025-09-20 18:35,PL096,21.6
ORD044345,2025-09-19 21:13,PL011,59.9
ORD044346,2025-09-16 08:27,PL038,15.5
ORD044347,2025-09-21 15:51,PL177,4.9
ORD044348,2025-09-19 12:24,PL019,62
ORD044349,2025-09-17 08:10,PL105,62
ORD044350,2025-09-21 16:12,PL045,31.3
ORD044351,2025-09-17 22:39,PL031,11.7
ORD044352,2025-09-15 15:42,PL088,33
ORD044353,2025-09-21 10:30,PL121,11.8
ORD044354,2025-09-16 20:09,PL179,36.1
ORD044355,2025-09-18 20:05,PL027,11.7
ORD044356,2025-09-20 06:24,PL098,24.1
ORD044357,2025-09-17 19:26,PL065,3.7
ORD044358,2025-09-20 06:21,PL049,53.9
ORD044359,2025-09-20 10:35,PL079,64.9
ORD044360,2025-09-20 09:51,PL046,20.7
ORD044361,2025-09-19 10:58,PL095,70.5
ORD044362,2025-09-21 06:41,PL164,31.3
ORD044363,2025-09-16 22:01,PL014,58
ORD044364,2025-09-17 22:14,PL147,3.8
ORD044365,2025-09-21 09:10,PL091,33.4
ORD044366,2025-09-18 18:20,PL100,52.8
ORD044367,2025-09-17 21:17,PL162,2.1
ORD044368,2025-09-16 20:40,PL165,71
ORD044369,2025-09-16 17:55,PL157,13.7
ORD044370,2025-09-16 12:39,PL150,40.7
ORD044371,2025-09-15 20:15,PL159,21.9
ORD044372,2025-09-20 06:29,PL178,51.4
ORD044373,2025-09-17 09:26,PL051,16.6
ORD044374,2025-09-15 21:14,PL083,27.4
ORD044375,2025-09-19 20:42,PL145,12.2
ORD044376,2025-09-20 06:38,PL160,68.4
ORD044377,2025-09-21 09:23,PL087,9.2
ORD044378,2025-09-21 11:14,PL138,49.2
ORD044379,2025-09-15 12:13,PL111,69.7
ORD044380,2025-09-17 20:08,PL101,24.7
ORD044381,2025-09-18 16:37,PL164,17.2
ORD044382,2025-09-19 21:37,PL134,12.7
ORD044383,2025-09-17 21:37,PL126,20
ORD044384,2025-09-17 10:01,PL004,33.5
ORD044385,2025-09-21 17:03,PL041,58.2
ORD044386,2025-09-16 13:01,PL178,15.1
ORD044387,2025-09-16 15:06,PL024,45.6
ORD044388,2025-09-21 11:27,PL069,50.2
ORD044389,2025-09-17 17:18,PL064,49.5
ORD044390,2025-09-21 16:11,PL095,42.4
ORD044391,2025-09-18 17:15,PL046,10.5
ORD044392,2025-09-16 19:04,PL118,23.1
ORD044393,2025-09-20 18:39,PL001,6.5
ORD044394,2025-09-17 22:43,PL041,27.8
ORD044395,2025-09-16 13:04,PL111,9.6
ORD044396,2025-09-18 12:10,PL057,22.3
ORD044397,2025-09-18 09:45,PL136,32.1
ORD044398,2025-09-15 08:31,PL081,18.1
ORD044399,2025-09-17 22:48,PL072,41
ORD044400,2025-09-15 09:22,PL092,71.5
ORD044401,2025-09-16 10:37,PL022,62.7
ORD044402,2025-09-18 14:15,PL047,47.1
ORD044403,2025-09-20 21:12,PL065,14
ORD044404,2025-09-16 14:20,PL122,58.7
ORD044405,2025-09-21 09:54,PL134,33.3
ORD044406,2025-09-21 06:16,PL041,10.9
ORD044407,2025-09-16 16:21,PL171,19.6
ORD044408,2025-09-19 21:21,PL011,7.3
ORD044409,2025-09-17 18:42,PL105,41.8
ORD044410,2025-09-19 06:10,PL127,12.8
ORD044411,2025-09-20 16:42,PL041,4.7
ORD044412,2025-09-19 22:55,PL178,19
ORD044413,2025-09-20 16:27,PL127,59.8
ORD044414,2025-09-21 12:36,PL085,71.3
ORD044415,2025-09-19 08:25,PL082,65.2
ORD044416,2025-09-20 09:59,PL135,45.7
ORD044417,2025-09-18 20:22,PL038,58.9
ORD044418,2025-09-19 07:06,PL009,23.6
ORD044419,2025-09-19 13:43,PL027,5.6
ORD044420,2025-09-16 17:18,PL046,41.6
ORD044421,2025-09-20 19:40,PL074,34.5
ORD044422,2025-09-21 15:48,PL149,27.4
ORD044423,2025-09-20 14:57,PL029,12.6
ORD044424,2025-09-19 06:17,PL084,29
ORD044425,2025-09-18 10:56,PL112,22
ORD044426,2025-09-15 15:21,PL071,25.2
ORD044427,2025-09-18 15:46,PL109,62.9
ORD044428,2025-09-18 18:52,PL179,70.5
ORD044429,2025-09-19 20:15,PL017,67.1
ORD044430,2025-09-15 21:29,PL025,7.6
ORD044431,2025-09-21 11:51,PL049,35.4
ORD044432,2025-09-16 18:37,PL005,63.2
ORD044433,2025-09-15 11:47,PL071,45.7
ORD044434,2025-09-21 20:46,PL141,21.9
ORD044435,2025-09-20 08:19,PL055,57
ORD044436,2025-09-21 07:15,PL096,60.9
ORD044437,2025-09-15 17:06,PL009,43.5
ORD044438,2025-09-17 22:29,PL158,3.6
ORD044439,2025-09-17 15:29,PL138,23.4
ORD044440,2025-09-19 07:38,PL043,66.2
ORD044441,2025-09-19 06:16,PL017,4.9
ORD044442,2025-09-15 14:35,PL174,69.6
ORD044443,2025-09-17 08:01,PL003,58.1
ORD044444,2025-09-18 18:19,PL024,65.1
ORD044445,2025-09-18 17:05,PL043,31.8
ORD044446,2025-09-16 09:06,PL168,56.2
ORD044447,2025-09-18 11:28,PL079,31.4
ORD044448,2025-09-15 10:07,PL163,44.6
ORD044449,2025-09-17 13:04,PL041,47.9
ORD044450,2025-09-18 09:31,PL144,9.4
ORD044451,2025-09-20 13:40,PL128,71.1
ORD044452,2025-09-20 17:15,PL180,59.7
ORD044453,2025-09-18 07:29,PL107,2.9
ORD044454,2025-09-20 19:55,PL141,10.7
ORD044455,2025-09-18 22:54,PL133,65.2
ORD044456,2025-09-15 08:49,PL018,29.8
ORD044457,2025-09-16 13:57,PL100,43.9
ORD044458,2025-09-17 20:44,PL032,63.8
ORD044459,2025-09-20 17:54,PL140,39.3
ORD044460,2025-09-21 12:01,PL098,63.6
ORD044461,2025-09-17 06:17,PL059,60.7
ORD044462,2025-09-17 10:04,PL155,52.3
ORD044463,2025-09-21 06:16,PL122,25.1
ORD044464,2025-09-15 14:28,PL152,50.9
ORD044465,2025-09-19 17:27,PL038,15.4
ORD044466,2025-09-19 07:36,PL159,63
ORD044467,2025-09-18 14:44,PL073,59
ORD044468,2025-09-17 15:16,PL050,68.5
ORD044469,2025-09-16 11:39,PL136,37.7
ORD044470,2025-09-17 11:41,PL121,15.7
ORD044471,2025-09-15 18:03,PL118,6.1
ORD044472,2025-09-19 21:39,PL028,34.1
ORD044473,2025-09-16 14:50,PL143,44.1
ORD044474,2025-09-17 13:16,PL056,18.6
ORD044475,2025-09-21 17:04,PL062,12.6
ORD044476,2025-09-17 08:21,PL143,11.2
ORD044477,2025-09-20 19:47,PL137,15.4
ORD044478,2025-09-17 16:21,PL122,63.1
ORD044479,2025-09-16 08:57,PL048,5.6
ORD044480,2025-09-21 11:06,PL016,4.3
ORD044481,2025-09-19 07:21,PL097,24.1
ORD044482,2025-09-18 10:20,PL123,3
ORD044483,2025-09-18 16:09,PL125,2.4
ORD044484,2025-09-21 11:35,PL097,13.5
ORD044485,2025-09-19 19:15,PL170,40.7
ORD044486,2025-09-20 22:08,PL123,24.5
ORD044487,2025-09-19 15:28,PL055,70.8
ORD044488,2025-09-20 22:14,PL059,66.2
ORD044489,2025-09-15 18:36,PL171,68.1
ORD044490,2025-09-20 09:49,PL145,5.5
ORD044491,2025-09-18 15:58,PL057,40
ORD044492,2025-09-21 21:26,PL067,27.6
ORD044493,2025-09-19 08:30,PL120,46.1
ORD044494,2025-09-16 16:16,PL168,1.3
ORD044495,2025-09-18 12:53,PL030,42.1
ORD044496,2025-09-15 13:39,PL071,32.6
ORD044497,2025-09-17 09:01,PL143,69.3
ORD044498,2025-09-17 08:34,PL009,7.2
ORD044499,2025-09-20 13:42,PL160,28.8
ORD044500,2025-09-21 06:19,PL062,45.1
ORD044501,2025-09-19 14:21,PL140,32.9
ORD044502,2025-09-20 21:47,PL167,15.6
ORD044503,2025-09-20 10:10,PL143,56.5
ORD044504,2025-09-20 12:13,PL061,22.7
ORD044505,2025-09-19 17:29,PL069,21.5
ORD044506,2025-09-15 15:41,PL170,4.7
ORD044507,2025-09-20 22:03,PL165,1.1
ORD044508,2025-09-17 17:03,PL033,22.5
ORD044509,2025-09-19 08:02,PL080,44.6
ORD044510,2025-09-16 08:48,PL120,5.4
ORD044511,2025-09-17 19:26,PL043,55.7
ORD044512,2025-09-16 06:23,PL108,10.9
ORD044513,2025-09-19 10:10,PL081,47.5
ORD044514,2025-09-17 14:16,PL086,71.7
ORD044515,2025-09-19 20:40,PL134,37.6
ORD044516,2025-09-21 06:39,PL146,55.5
ORD044517,2025-09-19 14:39,PL017,10
ORD044518,2025-09-21 14:34,PL031,40.7
ORD044519,2025-09-18 14:55,PL114,32
ORD044520,2025-09-21 09:28,PL121,34.6
ORD044521,2025-09-19 11:53,PL175,6.6
ORD044522,2025-09-16 06:27,PL154,55.8
ORD044523,2025-09-20 18:22,PL073,19.4
ORD044524,2025-09-18 06:36,PL141,30.8
ORD044525,2025-09-15 08:16,PL093,10.4
ORD044526,2025-09-17 19:06,PL038,17
ORD044527,2025-09-15 11:41,PL049,58
ORD044528,2025-09-21 21:29,PL161,30.4
ORD044529,2025-09-21 19:04,PL119,50.2
ORD044530,2025-09-20 20:09,PL012,6.9
ORD044531,2025-09-20 10:35,PL010,21.9
ORD044532,2025-09-19 09:43,PL015,43.3
ORD044533,2025-09-20 11:41,PL123,12.1
ORD044534,2025-09-19 19:21,PL144,69.4
ORD044535,2025-09-15 22:47,PL114,68.6
ORD044536,2025-09-20 16:40,PL070,29.8
ORD044537,2025-09-19 10:46,PL011,40.6
ORD044538,2025-09-21 19:37,PL060,9.5
ORD044539,2025-09-19 16:57,PL147,46.9
ORD044540,2025-09-19 22:29,PL028,62.8
ORD044541,2025-09-15 07:26,PL004,15
ORD044542,2025-09-15 10:00,PL060,70.1
ORD044543,2025-09-19 17:17,PL170,38.7
ORD044544,2025-09-16 13:16,PL040,58.1
ORD044545,2025-09-15 19:05,PL083,22.5
ORD044546,2025-09-18 10:21,PL097,57.1
ORD044547,2025-09-20 21:03,PL057,67.8
ORD044548,2025-09-18 06:30,PL053,3.5
ORD044549,2025-09-16 09:56,PL168,69.1
ORD044550,2025-09-17 08:20,PL134,18
ORD044551,2025-09-19 17:24,PL137,63.5
ORD044552,2025-09-15 22:23,PL069,60.6
ORD044553,2025-09-20 08:18,PL059,25.9
ORD044554,2025-09-18 20:00,PL011,65.6
ORD044555,2025-09-21 07:19,PL157,9.8
ORD044556,2025-09-16 15:04,PL102,35
ORD044557,2025-09-16 21:11,PL126,19.3
ORD044558,2025-09-19 18:39,PL112,26.8
ORD044559,2025-09-16 15:34,PL057,22.6
ORD044560,2025-09-18 20:49,PL014,60.1
ORD044561,2025-09-17 22:09,PL058,52.7
ORD044562,2025-09-20 19:00,PL086,49.1
ORD044563,2025-09-19 07:20,PL120,40.2
ORD044564,2025-09-19 17:49,PL025,18.1
ORD044565,2025-09-18 21:37,PL114,16.3
ORD044566,2025-09-21 14:30,PL177,63.2
ORD044567,2025-09-16 17:05,PL097,9.5
ORD044568,2025-09-19 11:11,PL046,25.5
ORD044569,2025-09-16 09:17,PL061,4.4
ORD044570,2025-09-18 08:22,PL101,48.6
ORD044571,2025-09-18 20:40,PL167,17
ORD044572,2025-09-17 15:52,PL175,49.2
ORD044573,2025-09-16 14:25,PL091,12.7
ORD044574,2025-09-19 06:27,PL120,52.3
ORD044575,2025-09-21 18:42,PL144,39.7
ORD044576,2025-09-21 11:48,PL050,30.9
ORD044577,2025-09-17 10:10,PL058,14.5
ORD044578,2025-09-15 17:27,PL100,35.5
ORD044579,2025-09-17 09:57,PL017,4.5
ORD044580,2025-09-20 19:00,PL024,38.5
ORD044581,2025-09-18 15:27,PL068,37.8
ORD044582,2025-09-21 06:24,PL028,2.5
ORD044583,2025-09-15 18:07,PL062,64.5
ORD044584,2025-09-16 19:27,PL019,60.8
ORD044585,2025-09-18 20:12,PL121,26.4
ORD044586,2025-09-19 19:04,PL176,51.1
ORD044587,2025-09-18 07:49,PL140,58.3
ORD044588,2025-09-15 15:26,PL153,60.4
ORD044589,2025-09-19 12:18,PL037,71.6
ORD044590,2025-09-20 16:51,PL068,48.9
ORD044591,2025-09-21 07:26,PL027,16.6
ORD044592,2025-09-17 10:50,PL159,57.8
ORD044593,2025-09-20 11:08,PL056,46.2
ORD044594,2025-09-17 06:48,PL031,60.5
ORD044595,2025-09-15 13:58,PL066,51.8
ORD044596,2025-09-16 22:17,PL150,30.8
ORD044597,2025-09-21 12:55,PL115,53
ORD044598,2025-09-21 20:04,PL066,55.6
ORD044599,2025-09-16 21:14,PL113,57.3
ORD044600,2025-09-16 17:41,PL032,17.5
ORD044601,2025-09-20 09:31,PL047,63.3
ORD044602,2025-09-15 08:29,PL091,15.2
ORD044603,2025-09-17 06:16,PL053,38.4
ORD044604,2025-09-20 22:00,PL054,36.2
ORD044605,2025-09-21 13:18,PL154,14.3
ORD044606,2025-09-15 12:05,PL144,53
ORD044607,2025-09-16 20:23,PL096,42.6
ORD044608,2025-09-16 18:43,PL121,25.4
ORD044609,2025-09-21 12:56,PL128,60.2
ORD044610,2025-09-17 08:19,PL167,21.8
ORD044611,2025-09-17 12:33,PL121,38.5
ORD044612,2025-09-21 19:24,PL032,33.3
ORD044613,2025-09-17 15:57,PL050,71.8
ORD044614,2025-09-19 11:25,PL051,47.3
ORD044615,2025-09-17 19:09,PL079,61.7
ORD044616,2025-09-21 13:40,PL067,10.1
ORD044617,2025-09-16 07:57,PL097,15.3
ORD044618,2025-09-17 20:48,PL177,46.8
ORD044619,2025-09-20 08:43,PL037,14
ORD044620,2025-09-20 11:50,PL104,38.7
ORD044621,2025-09-21 18:37,PL030,40.5
ORD044622,2025-09-17 14:28,PL147,54.3
ORD044623,2025-09-20 19:42,PL140,70.2
ORD044624,2025-09-15 17:36,PL089,30.2
ORD044625,2025-09-18 17:47,PL059,54.5
ORD044626,2025-09-16 20:43,PL001,32.6
ORD044627,2025-09-20 16:43,PL003,56.8
ORD044628,2025-09-17 15:24,PL095,15.1
ORD044629,2025-09-17 15:19,PL110,62.1
ORD044630,2025-09-21 20:36,PL132,61.2
ORD044631,2025-09-18 10:57,PL116,54.8
ORD044632,2025-09-18 21:30,PL111,35.1
ORD044633,2025-09-15 20:28,PL033,24.2
ORD044634,2025-09-20 13:06,PL045,45.6
ORD044635,2025-09-15 18:41,PL128,22.9
ORD044636,2025-09-16 11:37,PL042,16.1
ORD044637,2025-09-21 09:30,PL082,40.6
ORD044638,2025-09-21 20:13,PL064,63.6
ORD044639,2025-09-19 17:00,PL069,55.6
ORD044640,2025-09-19 16:58,PL085,9.8
ORD044641,2025-09-17 06:05,PL076,43.5
ORD044642,2025-09-16 22:30,PL162,8.1
ORD044643,2025-09-16 13:17,PL088,50
ORD044644,2025-09-16 19:19,PL063,18.1
ORD044645,2025-09-16 21:58,PL028,46
ORD044646,2025-09-17 06:37,PL001,49.9
ORD044647,2025-09-17 15:35,PL068,12.3
ORD044648,2025-09-21 14:05,PL004,18.9
ORD044649,2025-09-15 10:51,PL112,59.7
ORD044650,2025-09-18 07:31,PL154,49.5
ORD044651,2025-09-15 15:28,PL072,13.1
ORD044652,2025-09-18 11:55,PL167,11.7
ORD044653,2025-09-17 21:52,PL157,56.6
ORD044654,2025-09-16 12:24,PL168,33
ORD044655,2025-09-17 14:06,PL103,32
ORD044656,2025-09-18 10:51,PL099,7.2
ORD044657,2025-09-20 22:49,PL144,4.7
ORD044658,2025-09-20 16:50,PL076,17.2
ORD044659,2025-09-18 08:58,PL132,46.9
ORD044660,2025-09-16 18:43,PL049,48.6
ORD044661,2025-09-19 08:16,PL003,67.5
ORD044662,2025-09-15 07:47,PL171,12.4
ORD044663,2025-09-19 18:07,PL101,57.7
ORD044664,2025-09-21 13:51,PL006,43.4
ORD044665,2025-09-17 22:02,PL077,48.2
ORD044666,2025-09-15 21:04,PL045,13.8
ORD044667,2025-09-21 09:34,PL019,48.5
ORD044668,2025-09-17 20:17,PL029,48.8
ORD044669,2025-09-20 21:53,PL048,61
ORD044670,2025-09-16 22:26,PL043,68.6
ORD044671,2025-09-19 18:25,PL099,2.9
ORD044672,2025-09-16 14:10,PL057,67.6
ORD044673,2025-09-18 12:36,PL131,8.7
ORD044674,2025-09-20 12:11,PL143,46.4
ORD044675,2025-09-18 09:35,PL176,65.5
ORD044676,2025-09-19 17:39,PL121,31.9
ORD044677,2025-09-18 16:30,PL106,9.6
ORD044678,2025-09-21 11:15,PL144,3.3
ORD044679,2025-09-20 13:44,PL167,2.8
ORD044680,2025-09-16 19:19,PL122,33.6
ORD044681,2025-09-17 19:36,PL108,60.9
ORD044682,2025-09-19 15:16,PL141,65.3
ORD044683,2025-09-21 20:29,PL139,28.6
ORD044684,2025-09-16 21:44,PL025,25.8
ORD044685,2025-09-15 15:18,PL011,16.3
ORD044686,2025-09-17 15:00,PL086,35.5
ORD044687,2025-09-16 07:39,PL153,59.3
ORD044688,2025-09-17 20:22,PL136,3.6
ORD044689,2025-09-17 19:12,PL091,11.9
ORD044690,2025-09-15 06:04,PL154,25.4
ORD044691,2025-09-18 14:09,PL175,9.3
ORD044692,2025-09-18 10:18,PL115,14.3
ORD044693,2025-09-15 13:09,PL011,15.3
ORD044694,2025-09-15 14:22,PL070,46.3
ORD044695,2025-09-17 07:43,PL035,52.5
ORD044696,2025-09-20 21:19,PL130,70.2
ORD044697,2025-09-15 13:00,PL133,11.4
ORD044698,2025-09-21 12:35,PL021,38.5
ORD044699,2025-09-15 20:55,PL052,63.6
ORD044700,2025-09-20 10:42,PL019,16.7
ORD044701,2025-09-21 16:02,PL010,64
ORD044702,2025-09-17 20:16,PL002,37.3
ORD044703,2025-09-17 08:15,PL018,28.3
ORD044704,2025-09-15 17:59,PL028,13.4
ORD044705,2025-09-15 11:35,PL134,20.7
ORD044706,2025-09-20 15:47,PL088,35.6
ORD044707,2025-09-16 12:31,PL077,39
ORD044708,2025-09-15 11:13,PL031,20.9
ORD044709,2025-09-21 10:04,PL033,50.8
ORD044710,2025-09-17 21:34,PL066,42
ORD044711,2025-09-16 10:46,PL163,2.2
ORD044712,2025-09-16 07:56,PL039,48.6
ORD044713,2025-09-21 15:14,PL132,16.9
ORD044714,2025-09-21 22:11,PL020,18.8
ORD044715,2025-09-20 18:56,PL057,35.7
ORD044716,2025-09-21 07:20,PL113,30
ORD044717,2025-09-15 06:52,PL025,71.1
ORD044718,2025-09-19 17:24,PL048,58.6
ORD044719,2025-09-18 21:25,PL135,65.4
ORD044720,2025-09-16 08:59,PL016,19
ORD044721,2025-09-20 06:50,PL045,2.1
ORD044722,2025-09-17 14:51,PL159,12.9
ORD044723,2025-09-15 12:24,PL135,67.6
ORD044724,2025-09-21 19:21,PL094,52.7
ORD044725,2025-09-19 10:49,PL082,56.6
ORD044726,2025-09-20 09:23,PL145,12.7
ORD044727,2025-09-21 07:40,PL034,60.7
ORD044728,2025-09-21 17:46,PL059,65
ORD044729,2025-09-21 09:37,PL175,14.6
ORD044730,2025-09-19 18:09,PL163,64.3
ORD044731,2025-09-20 19:49,PL180,12.2
ORD044732,2025-09-19 22:34,PL049,42.7
ORD044733,2025-09-15 16:56,PL137,26.8
ORD044734,2025-09-21 10:39,PL101,46.7
ORD044735,2025-09-21 19:07,PL025,60.1
ORD044736,2025-09-20 09:16,PL146,52
ORD044737,2025-09-19 11:36,PL008,54.4
ORD044738,2025-09-18 19:50,PL002,57.2
ORD044739,2025-09-18 11:21,PL107,45.7
ORD044740,2025-09-18 21:56,PL038,1.2
ORD044741,2025-09-20 18:26,PL047,49.6
ORD044742,2025-09-15 10:14,PL001,40.1
ORD044743,2025-09-18 06:28,PL015,64.9
ORD044744,2025-09-19 07:43,PL149,63.7
ORD044745,2025-09-17 18:12,PL156,29.7
ORD044746,2025-09-21 10:03,PL043,52
ORD044747,2025-09-21 11:02,PL131,46.7
ORD044748,2025-09-21 13:45,PL167,69.6
ORD044749,2025-09-20 20:32,PL035,48.6
ORD044750,2025-09-19 16:30,PL065,17.5
ORD044751,2025-09-17 13:22,PL180,49.2
ORD044752,2025-09-20 18:38,PL015,65.2
ORD044753,2025-09-15 12:49,PL131,60
ORD044754,2025-09-16 17:39,PL090,54.8
ORD044755,2025-09-16 16:47,PL016,43.2
ORD044756,2025-09-20 12:28,PL165,68.3
ORD044757,2025-09-15 22:40,PL132,12.5
ORD044758,2025-09-21 06:09,PL111,58.9
ORD044759,2025-09-20 06:46,PL049,16.1
ORD044760,2025-09-15 13:32,PL003,41.9
ORD044761,2025-09-21 10:50,PL172,41.6
ORD044762,2025-09-17 16:33,PL066,32.9
ORD044763,2025-09-15 08:18,PL060,8.8
ORD044764,2025-09-16 22:27,PL126,45.5
ORD044765,2025-09-17 10:17,PL136,35
ORD044766,2025-09-20 06:29,PL055,1.4
ORD044767,2025-09-16 19:35,PL034,44
ORD044768,2025-09-21 10:22,PL132,36.4
ORD044769,2025-09-20 14:36,PL022,5.8
ORD044770,2025-09-20 08:29,PL171,48.2
ORD044771,2025-09-20 08:21,PL018,49.9
ORD044772,2025-09-21 13:28,PL068,60.9
